Date (GMT+1);Nuclear;Non-Renewable;Renewable;Day Ahead Auction (SE1);Day Ahead Auction (SE2);Day Ahead Auction (SE3);Day Ahead Auction (SE4)
2025-03-08T18:00+01:00;6411;752.56;11424.11;0.59;0.01;39.97;79.45
2025-03-08T19:00+01:00;6439;742.47;11414.84;0.12;0.92;28.47;52.76
2025-03-08T20:00+01:00;6454;748.1;11268.06;0.14;0.91;27.33;50.07
2025-03-08T21:00+01:00;6459;728.67;11126.98;0.17;0.9;26.89;48.79
2025-03-08T22:00+01:00;6461;726.2;10976.04;1.19;1.85;26.9;46.81
2025-03-08T23:00+01:00;6460;735.21;10592.08;1.73;1.41;25.12;43.64
2025-03-09T00:00+01:00;6459;716.07;10382.3;1.64;1.87;24.59;42.85
2025-03-09T01:00+01:00;6461;697.47;10211.13;2.13;2.29;23.75;41.06
2025-03-09T02:00+01:00;6461;699.43;10380.36;2.64;2.76;23.48;40.19
2025-03-09T03:00+01:00;6459;692.45;10755.69;3.78;3.84;23.31;38.32
2025-03-09T04:00+01:00;6461;681.01;11264.25;4.89;4.91;23.65;38.2
2025-03-09T05:00+01:00;6460;680.94;11842.64;5.87;5.91;24.12;37.97
2025-03-09T06:00+01:00;6461;701.54;12430;6.4;6.4;24.76;38.7
2025-03-09T07:00+01:00;6460;710.76;13180.7;11.95;11.75;26.5;37.52
2025-03-09T08:00+01:00;6461;737.08;13661.54;31.99;31.17;32.55;32.96
2025-03-09T09:00+01:00;6460;750.47;13309.65;16.7;19.52;22.66;23.96
2025-03-09T10:00+01:00;6460;763.41;12592.42;14.38;16.82;19.72;20.92
2025-03-09T11:00+01:00;6461;776.6;10937.83;5.35;5.04;4.33;4.04
2025-03-09T12:00+01:00;6460;811.56;10484.01;4.67;3.98;2.22;1.5
2025-03-09T13:00+01:00;6460;851.26;10639.22;5.03;4.86;4.26;4.02
2025-03-09T14:00+01:00;6459;828.37;11745.14;8.49;9.59;10.49;10.91
2025-03-09T15:00+01:00;6459;837.14;12483.9;23.57;24.27;26.73;27.68
2025-03-09T16:00+01:00;6457;887.06;12888.2;47.99;45.52;44.54;43.97
2025-03-09T17:00+01:00;6456;927.32;13256.78;69.91;66.81;66.92;66.68
2025-03-09T18:00+01:00;6456;933.71;13605;129.66;124.79;128.53;131.9
2025-03-09T19:00+01:00;6457;945.26;13693.87;125.4;121.01;123.46;124.02
2025-03-09T20:00+01:00;6457;936.86;13516.85;66.57;63.76;63.6;63.31
2025-03-09T21:00+01:00;6458;898.36;13328.85;48.84;46.46;45.48;44.92
2025-03-09T22:00+01:00;6458;867.9;13201.4;41.28;39.68;39.92;39.87
2025-03-09T23:00+01:00;6472;855.93;13134.38;39.3;37.91;38.46;38.55
2025-03-10T00:00+01:00;6454;881.77;12891.39;34.44;33.82;35.33;35.89
2025-03-10T01:00+01:00;6453;856;12766.17;34.27;33.68;35.2;35.76
2025-03-10T02:00+01:00;6453;876.77;12818.77;35;34.3;35.67;36.16
2025-03-10T03:00+01:00;6453;872.03;12887.83;34.99;34.32;35.69;36.19
2025-03-10T04:00+01:00;6453;894.87;12981.74;36.5;36.04;37.5;38.02
2025-03-10T05:00+01:00;;;;40.58;39.32;40.28;40.51
2025-03-10T06:00+01:00;;;;31.67;19.11;154.79;158.53
2025-03-10T07:00+01:00;;;;35.11;21.69;166.16;171.17
2025-03-10T08:00+01:00;;;;92.52;87.87;138.18;138.33
2025-03-10T09:00+01:00;;;;48.6;43.15;102.35;102.72
2025-03-10T10:00+01:00;;;;36.58;31.43;87.41;88.35
2025-03-10T11:00+01:00;;;;48.11;43.77;76.93;77.15
2025-03-10T12:00+01:00;;;;44.12;39.98;73.79;74
2025-03-10T13:00+01:00;;;;42.37;38.15;74.89;75.14
2025-03-10T14:00+01:00;;;;36.16;31.88;80.8;81.6
2025-03-10T15:00+01:00;;;;38.78;33.93;92.88;94.96
2025-03-10T16:00+01:00;;;;44.41;37.27;123.67;124.24
2025-03-10T17:00+01:00;;;;52.55;43.14;144.59;147.08
2025-03-10T18:00+01:00;;;;47.91;36.01;164.15;173.34
2025-03-10T19:00+01:00;;;;34.12;22.56;144.97;150.01
2025-03-10T20:00+01:00;;;;24.77;17.37;91.09;107.67
2025-03-10T21:00+01:00;;;;19.03;12.23;70.93;83.31
2025-03-10T22:00+01:00;;;;17.93;14.14;40.97;44.66
2025-03-10T23:00+01:00;;;;16.36;13.9;26.79;31.14
