Delivery Start (CET);Delivery End (CET);NO1 Accepted Down Volume (MW);NO1 Accepted Up Volume (MW);NO1 Activated Down Volume (MW);NO1 Activated Up Volume (MW);NO1 Down Price (EUR);NO1 Imbalance Price (EUR);NO1 Up Price (EUR);NO2 Accepted Down Volume (MW);NO2 Accepted Up Volume (MW);NO2 Activated Down Volume (MW);NO2 Activated Up Volume (MW);NO2 Down Price (EUR);NO2 Imbalance Price (EUR);NO2 Up Price (EUR);NO3 Accepted Down Volume (MW);NO3 Accepted Up Volume (MW);NO3 Activated Down Volume (MW);NO3 Activated Up Volume (MW);NO3 Down Price (EUR);NO3 Imbalance Price (EUR);NO3 Up Price (EUR);NO4 Accepted Down Volume (MW);NO4 Accepted Up Volume (MW);NO4 Activated Down Volume (MW);NO4 Activated Up Volume (MW);NO4 Down Price (EUR);NO4 Imbalance Price (EUR);NO4 Up Price (EUR);NO5 Accepted Down Volume (MW);NO5 Accepted Up Volume (MW);NO5 Activated Down Volume (MW);NO5 Activated Up Volume (MW);NO5 Down Price (EUR);NO5 Imbalance Price (EUR);NO5 Up Price (EUR)
08.01.2024 23:15:00;08.01.2024 23:30:00;101;340;0;222;88.83;110;110;4743;1157;0;141;88.83;110;110;1636;1782;277;0;-0.3;-0.3;47.65;1761;1153;1397;0;-0.3;-0.3;27.79;2715;1052;0;247;88.83;110;110
08.01.2024 23:30:00;08.01.2024 23:45:00;101;340;0;262;88.83;110;110;4743;1157;0;141;88.83;110;110;1636;1782;79;0;-0.3;-0.3;47.65;1761;1153;1336;0;-0.3;-0.3;27.79;2715;1052;0;247;88.83;110;110
08.01.2024 23:45:00;09.01.2024 00:00:00;101;340;0;40;88.83;110;110;4743;1157;0;0;88.83;110;110;1636;1782;79;0;-0.3;-0.3;47.65;1761;1153;1336;0;-0.3;-0.3;27.79;2715;1052;0;142;88.83;110;110
09.01.2024 00:00:00;09.01.2024 00:15:00;168;232;0;0;85.43;92;92;4808;933;0;22;85.43;92;92;1597;1685;24;0;9;9;27.71;1626;1235;952;0;9;9;27.71;1990;1428;0;340;85.43;92;92
09.01.2024 00:15:00;09.01.2024 00:30:00;168;232;0;0;85.43;92;92;4808;933;0;22;85.43;92;92;1597;1685;24;0;9;9;27.71;1626;1235;952;0;9;9;27.71;1990;1428;0;340;85.43;92;92
09.01.2024 00:30:00;09.01.2024 00:45:00;168;232;0;0;85.43;92;92;4809;933;0;22;85.43;92;92;1597;1685;24;0;9;9;27.71;1626;1235;752;0;9;9;27.71;1990;1428;0;590;85.43;92;92
09.01.2024 00:45:00;09.01.2024 01:00:00;168;232;0;0;85.43;92;92;4808;933;0;22;85.43;92;92;1597;1685;24;0;9;9;27.71;1626;1235;752;0;9;9;27.71;1990;1428;0;590;85.43;92;92
09.01.2024 01:00:00;09.01.2024 01:15:00;195;242;0;0;84.34;92;92;5016;1049;0;21;84.34;92;92;1588;1678;24;0;10;10;26.73;1467;1536;633;0;10;10;26.73;1990;1510;0;590;84.34;92;92
09.01.2024 01:15:00;09.01.2024 01:30:00;195;242;0;0;84.34;92;92;5016;1049;0;21;84.34;92;92;1588;1678;24;0;10;10;26.73;1467;1536;633;0;10;10;26.73;1990;1510;0;590;84.34;92;92
09.01.2024 01:30:00;09.01.2024 01:45:00;195;242;0;0;84.34;92;92;5016;1049;0;21;84.34;92;92;1588;1678;24;0;10;10;26.73;1467;1536;633;0;10;10;26.73;1990;1510;0;590;84.34;92;92
09.01.2024 01:45:00;09.01.2024 02:00:00;195;242;0;0;84.34;92;92;5016;1049;0;21;84.34;92;92;1588;1678;24;0;10;10;26.73;1467;1536;633;0;10;10;26.73;1990;1510;0;590;84.34;92;92
09.01.2024 02:00:00;09.01.2024 02:15:00;192;245;0;0;82.54;92;92;4941;1118;0;31;82.54;92;92;1597;1685;24;0;2.5;2.5;26.33;1299;1695;477;0;2.5;2.5;26.33;1739;1814;0;590;82.54;92;92
09.01.2024 02:15:00;09.01.2024 02:30:00;192;245;0;0;82.54;92;92;4941;1118;0;31;82.54;92;92;1597;1685;189;0;2.5;2.5;26.33;1299;1695;547;0;2.5;2.5;26.33;1739;1814;0;590;82.54;92;92
09.01.2024 02:30:00;09.01.2024 02:45:00;192;245;0;0;82.54;92;92;4941;1117;0;42;82.54;92;92;1597;1685;189;0;2.5;2.5;26.33;1299;1695;547;0;2.5;2.5;26.33;1739;1814;0;590;82.54;92;92
09.01.2024 02:45:00;09.01.2024 03:00:00;192;245;0;0;82.54;92;92;4941;1118;0;42;82.54;92;92;1597;1685;189;0;2.5;2.5;26.33;1299;1695;547;0;2.5;2.5;26.33;1739;1814;0;590;82.54;92;92
09.01.2024 03:00:00;09.01.2024 03:15:00;189;248;0;0;81.7;92;92;4909;1139;0;51;81.7;92;92;1603;1685;270;0;2.5;2.5;26.27;1297;1695;547;0;2.5;2.5;26.27;1609;1931;0;590;81.7;92;92
09.01.2024 03:15:00;09.01.2024 03:30:00;189;248;0;0;81.7;92;92;4909;1139;0;51;81.7;92;92;1603;1685;270;0;2.5;2.5;26.27;1297;1695;547;0;2.5;2.5;26.27;1609;1931;0;590;81.7;92;92
09.01.2024 03:30:00;09.01.2024 03:45:00;189;248;0;0;81.7;92;92;4909;1139;0;51;81.7;92;92;1603;1685;270;0;2.5;2.5;26.27;1297;1695;547;0;2.5;2.5;26.27;1609;1931;0;590;81.7;92;92
09.01.2024 03:45:00;09.01.2024 04:00:00;189;248;0;0;81.7;92;92;4909;1139;0;51;81.7;92;92;1603;1685;270;0;2.5;2.5;26.27;1297;1695;547;0;2.5;2.5;26.27;1609;1931;0;590;81.7;92;92
09.01.2024 04:00:00;09.01.2024 04:15:00;192;245;0;0;83.23;92;92;4949;1088;0;24;83.23;92;92;1601;1685;271;0;2.5;2.5;26.88;1490;1487;754;0;2.5;2.5;26.88;1835;1706;0;590;83.23;92;92
09.01.2024 04:15:00;09.01.2024 04:30:00;192;245;0;0;83.23;92;92;4949;1088;0;24;83.23;92;92;1601;1685;271;0;2.5;2.5;26.88;1490;1487;754;0;2.5;2.5;26.88;1835;1706;0;590;83.23;92;92
09.01.2024 04:30:00;09.01.2024 04:45:00;192;245;0;0;83.23;92;92;4949;1088;0;24;83.23;92;92;1601;1685;271;0;2.5;2.5;26.88;1490;1487;754;0;2.5;2.5;26.88;1835;1706;0;590;83.23;92;92
09.01.2024 04:45:00;09.01.2024 05:00:00;192;245;0;0;83.23;92;92;4949;1088;0;24;83.23;92;92;1601;1685;271;0;2.5;2.5;26.88;1490;1487;754;0;2.5;2.5;26.88;1835;1706;0;590;83.23;92;92
09.01.2024 05:00:00;09.01.2024 05:15:00;148;183;0;0;86.34;98;98;4485;1394;0;81;86.34;98;98;1600;2025;270;0;2.5;2.5;27.95;1607;1307;875;0;2.5;2.5;27.95;2319;1179;0;153;86.34;98;98
09.01.2024 05:15:00;09.01.2024 05:30:00;148;183;0;0;86.34;98;98;4485;1394;0;81;86.34;98;98;1600;2025;270;0;2.5;2.5;27.95;1607;1307;875;0;2.5;2.5;27.95;2319;1179;0;153;86.34;98;98
09.01.2024 05:30:00;09.01.2024 05:45:00;148;183;0;0;86.34;98;98;4485;1393;0;81;86.34;98;98;1600;2025;270;0;2.5;2.5;27.95;1607;1307;875;0;2.5;2.5;27.95;2398;1096;0;153;86.34;98;98
09.01.2024 05:45:00;09.01.2024 06:00:00;148;183;0;0;86.34;98;98;4485;1394;0;81;86.34;98;98;1600;2025;270;0;2.5;2.5;27.95;1607;1307;875;0;2.5;2.5;27.95;2398;1096;0;153;86.34;98;98
09.01.2024 06:00:00;09.01.2024 06:15:00;135;165;0;0;88.98;120;120;4615;1140;0;49;88.98;120;120;1587;1992;24;0;8;8;28.26;1636;1280;837;0;8;8;28.26;2453;1055;0;321;88.98;120;120
09.01.2024 06:15:00;09.01.2024 06:30:00;135;165;0;96;88.98;120;120;4656;1139;0;69;88.98;120;120;1587;1992;24;0;8;8;28.26;1672;1244;873;0;8;8;28.26;2478;987;0;396;88.98;120;120
09.01.2024 06:30:00;09.01.2024 06:45:00;135;165;0;96;88.98;120;120;4656;1140;0;227;88.98;120;120;1587;1992;24;0;8;8;28.26;1672;1244;873;0;8;8;28.26;2569;884;0;568;88.98;120;120
09.01.2024 06:45:00;09.01.2024 07:00:00;135;165;0;96;88.98;120;120;4801;928;0;102;88.98;120;120;1636;1980;24;0;8;8;28.26;1672;1244;873;0;8;8;28.26;2617;796;0;480;88.98;120;120
09.01.2024 07:00:00;09.01.2024 07:15:00;222;94;0;30;94.88;135;135;4818;743;0;79;94.88;135;135;1637;1941;5;0;11;11;43.11;1487;1025;674;0;11;11;35.16;2773;757;0;443;94.88;135;135
09.01.2024 07:15:00;09.01.2024 07:30:00;222;94;0;30;94.88;135;135;4818;743;0;79;94.88;135;135;1637;1941;5;0;11;11;43.11;1487;1025;674;0;11;11;35.16;2784;757;0;443;94.88;135;135
09.01.2024 07:30:00;09.01.2024 07:45:00;222;94;0;88;94.88;135;135;4818;743;0;99;94.88;135;135;1637;1941;5;0;11;11;43.11;1613;894;988;0;11;11;35.16;2784;757;0;466;94.88;135;135
09.01.2024 07:45:00;09.01.2024 08:00:00;222;94;0;88;94.88;135;135;4818;743;0;99;94.88;135;135;1637;1941;5;0;11;11;43.11;1613;894;988;0;11;11;35.16;2784;757;0;466;94.88;135;135
09.01.2024 08:00:00;09.01.2024 08:15:00;264;51;0;45;129.11;250;250;5202;712;0;30;129.11;250;250;1629;1761;268;0;2.5;2.5;47.72;1724;814;1290;0;2.5;2.5;35.91;2963;705;0;444;129.11;250;250
09.01.2024 08:15:00;09.01.2024 08:30:00;264;51;0;45;129.11;250;250;5202;712;0;262;129.11;250;250;1629;1761;268;0;2.5;2.5;47.72;1724;814;1290;0;2.5;2.5;35.91;2963;705;0;455;129.11;250;250
09.01.2024 08:30:00;09.01.2024 08:45:00;264;51;0;45;129.11;250;250;5202;712;0;262;129.11;250;250;1629;1761;268;0;2.5;2.5;47.72;1724;814;1290;0;2.5;2.5;35.91;2963;705;0;455;129.11;250;250
09.01.2024 08:45:00;09.01.2024 09:00:00;264;51;0;45;129.11;250;250;5202;712;0;262;129.11;250;250;1629;1761;268;0;2.5;2.5;47.72;1724;814;1290;0;2.5;2.5;35.91;2963;705;0;455;129.11;250;250
09.01.2024 09:00:00;09.01.2024 09:15:00;282;51;0;45;117.16;250;250;5303;722;0;362;117.16;250;250;1637;1751;269;0;2.5;2.5;47.96;1709;872;1285;0;2.5;2.5;35.09;2981;706;0;456;117.16;250;250
09.01.2024 09:15:00;09.01.2024 09:30:00;282;51;0;45;117.16;250;250;5303;722;0;362;117.16;250;250;1637;1751;269;0;2.5;2.5;47.96;1709;872;1285;0;2.5;2.5;35.09;2981;706;0;456;117.16;250;250
09.01.2024 09:30:00;09.01.2024 09:45:00;282;51;0;45;117.16;250;250;5303;722;0;362;117.16;250;250;1637;1751;269;0;2.5;2.5;47.96;1709;872;1285;0;2.5;2.5;35.09;2981;706;0;456;117.16;250;250
09.01.2024 09:45:00;09.01.2024 10:00:00;282;51;0;45;117.16;250;250;5303;722;0;362;117.16;250;250;1637;1751;269;0;2.5;2.5;47.96;1709;872;1285;0;2.5;2.5;35.09;2981;706;0;456;117.16;250;250
09.01.2024 10:00:00;09.01.2024 10:15:00;286;51;0;45;109.91;250;250;5183;724;0;364;109.91;250;250;1615;1725;258;0;2.5;2.5;48.93;1711;859;1295;0;2.5;2.5;34.4;2953;712;0;462;109.91;250;250
09.01.2024 10:15:00;09.01.2024 10:30:00;286;51;0;45;109.91;250;250;5183;724;0;364;109.91;250;250;1615;1725;258;0;2.5;2.5;48.93;1711;859;1295;0;2.5;2.5;34.4;2953;712;0;462;109.91;250;250
09.01.2024 10:30:00;09.01.2024 10:45:00;286;51;0;45;109.91;250;250;5183;724;0;364;109.91;250;250;1615;1725;258;0;2.5;2.5;48.93;1711;859;1295;0;2.5;2.5;34.4;2953;712;0;462;109.91;250;250
09.01.2024 10:45:00;09.01.2024 11:00:00;286;51;0;45;109.91;250;250;5183;724;0;364;109.91;250;250;1615;1725;258;0;2.5;2.5;48.93;1711;859;1295;0;2.5;2.5;34.4;2953;712;0;462;109.91;250;250
09.01.2024 11:00:00;09.01.2024 11:15:00;276;65;0;59;102.5;493.48;493.48;5145;724;0;364;102.5;493.48;493.48;1586;1743;257;0;2.5;2.5;48.93;1678;858;1269;0;2.5;2.5;34.98;2935;739;0;489;102.5;493.48;493.48
09.01.2024 11:15:00;09.01.2024 11:30:00;276;65;0;59;102.5;493.48;493.48;5145;724;0;364;102.5;493.48;493.48;1586;1743;74;0;2.5;2.5;48.93;1678;858;1269;0;2.5;2.5;34.98;2935;739;0;489;102.5;493.48;493.48
09.01.2024 11:30:00;09.01.2024 11:45:00;276;65;0;59;102.5;493.48;493.48;5145;724;0;364;102.5;493.48;493.48;1586;1743;74;0;2.5;2.5;48.93;1678;858;1269;0;2.5;2.5;34.98;2935;739;0;489;102.5;493.48;493.48
09.01.2024 11:45:00;09.01.2024 12:00:00;276;65;0;59;102.5;493.48;493.48;5145;724;0;263;102.5;493.48;493.48;1586;1743;74;0;2.5;2.5;48.93;1678;858;1269;0;2.5;2.5;34.98;2935;739;0;469;102.5;493.48;493.48
09.01.2024 12:00:00;09.01.2024 12:15:00;269;68;0;32;97.11;126;126;5042;725;0;204;97.11;126;126;1589;1743;70;0;3;3;50.28;1666;829;1248;0;3;3;36.03;2798;728;0;387;97.11;126;126
09.01.2024 12:15:00;09.01.2024 12:30:00;269;68;0;10;97.11;126;126;5042;725;0;110;97.11;126;126;1589;1743;70;0;3;3;50.28;1666;829;1248;0;3;3;36.03;2798;728;0;236;97.11;126;126
09.01.2024 12:30:00;09.01.2024 12:45:00;269;68;0;0;97.11;126;126;5042;725;0;0;97.11;126;126;1589;1743;70;0;3;3;50.28;1666;829;1248;0;3;3;36.03;2798;728;0;0;97.11;126;126
09.01.2024 12:45:00;09.01.2024 13:00:00;269;68;0;0;97.11;126;126;5042;725;0;0;97.11;126;126;1589;1743;70;0;3;3;50.28;1666;829;1248;0;3;3;36.03;2798;728;0;0;97.11;126;126
09.01.2024 13:00:00;09.01.2024 13:15:00;269;65;51;0;82;82;97.69;5131;725;50;0;82;82;97.69;1594;1705;70;0;3;3;50.52;1694;823;1248;0;3;3;36.88;2799;736;64;0;82;82;97.69
09.01.2024 13:15:00;09.01.2024 13:30:00;269;65;51;0;82;82;97.69;5131;725;50;0;82;82;97.69;1594;1705;70;0;3;3;50.52;1694;823;1273;0;3;3;36.88;2799;736;64;0;82;82;97.69
09.01.2024 13:30:00;09.01.2024 13:45:00;269;65;51;0;82;82;97.69;5131;725;50;0;82;82;97.69;1594;1705;70;0;3;3;50.52;1694;823;1273;0;3;3;36.88;2799;736;64;0;82;82;97.69
09.01.2024 13:45:00;09.01.2024 14:00:00;269;65;51;0;82;82;97.69;5131;725;50;0;82;82;97.69;1594;1705;70;0;3;3;50.52;1694;823;1273;0;3;3;36.88;2799;736;64;0;82;82;97.69
09.01.2024 14:00:00;09.01.2024 14:15:00;286;54;58;0;83.5;83.5;107.45;5255;724;58;0;83.5;83.5;107.45;1620;1739;70;0;3;3;50.53;1612;834;1205;0;3;3;35.23;2927;747;30;0;83.5;83.5;107.45
09.01.2024 14:15:00;09.01.2024 14:30:00;286;54;58;0;83.5;83.5;107.45;5255;724;58;0;83.5;83.5;107.45;1620;1739;70;0;3;3;50.53;1612;834;1205;0;3;3;35.23;2927;747;30;0;83.5;83.5;107.45
09.01.2024 14:30:00;09.01.2024 14:45:00;286;54;0;0;83.5;83.5;107.45;5255;724;0;0;83.5;83.5;107.45;1620;1739;70;0;3;3;50.53;1612;834;1205;0;3;3;35.23;2927;747;0;0;83.5;83.5;107.45
09.01.2024 14:45:00;09.01.2024 15:00:00;286;54;0;0;83.5;83.5;107.45;5255;724;0;0;83.5;83.5;107.45;1620;1739;70;0;3;3;50.53;1612;834;1175;0;3;3;35.23;2927;747;0;0;83.5;83.5;107.45
09.01.2024 15:00:00;09.01.2024 15:15:00;294;56;0;0;115.69;120;120;5247;722;0;0;115.69;120;120;1615;1736;63;0;3;3;50.97;1552;864;1125;0;3;3;36.08;2959;736;0;0;115.69;120;120
09.01.2024 15:15:00;09.01.2024 15:30:00;294;56;0;20;115.69;120;120;5247;722;0;120;115.69;120;120;1615;1736;63;0;3;3;50.97;1552;864;1125;0;3;3;36.08;2959;736;0;275;115.69;120;120
09.01.2024 15:30:00;09.01.2024 15:45:00;294;56;0;20;115.69;120;120;5247;722;0;120;115.69;120;120;1615;1736;63;0;3;3;50.97;1552;864;1125;0;3;3;36.08;2959;736;0;275;115.69;120;120
09.01.2024 15:45:00;09.01.2024 16:00:00;294;56;0;20;115.69;120;120;5247;722;0;120;115.69;120;120;1615;1736;63;0;3;3;50.97;1552;864;1125;0;3;3;36.08;2959;736;0;275;115.69;120;120
09.01.2024 16:00:00;09.01.2024 16:15:00;277;51;0;10;123.88;134;134;5315;718;0;160;123.88;134;134;1617;1653;28;0;10;10;51.72;1598;865;1056;0;10;10;35.77;2982;709;0;239;123.88;134;134
09.01.2024 16:15:00;09.01.2024 16:30:00;277;51;0;10;123.88;134;134;5315;718;0;160;123.88;134;134;1617;1653;28;0;10;10;51.72;1598;865;1056;0;10;10;35.77;2982;709;0;239;123.88;134;134
09.01.2024 16:30:00;09.01.2024 16:45:00;277;51;0;45;123.88;134;134;5315;718;0;214;123.88;134;134;1617;1653;28;0;10;10;51.72;1598;865;1056;0;10;10;35.77;2982;709;0;273;123.88;134;134
09.01.2024 16:45:00;09.01.2024 17:00:00;277;51;0;45;123.88;134;134;5315;718;0;214;123.88;134;134;1617;1653;28;0;10;10;51.72;1598;865;835;0;10;10;35.77;2982;709;0;273;123.88;134;134
09.01.2024 17:00:00;09.01.2024 17:15:00;268;51;0;45;133.56;139.4;139.4;5330;710;0;120;133.56;139.4;139.4;1563;1641;27;0;12;12;49.85;1539;877;833;0;12;12;34.84;3008;705;0;288;133.56;139.4;139.4
09.01.2024 17:15:00;09.01.2024 17:30:00;268;51;0;45;133.56;139.4;139.4;5330;710;0;120;133.56;139.4;139.4;1563;1641;27;0;12;12;49.85;1539;877;833;0;12;12;34.84;3008;705;0;288;133.56;139.4;139.4
09.01.2024 17:30:00;09.01.2024 17:45:00;268;51;0;45;133.56;139.4;139.4;5330;710;0;120;133.56;139.4;139.4;1563;1641;27;0;12;12;49.85;1539;877;833;0;12;12;34.84;3008;705;0;288;133.56;139.4;139.4
09.01.2024 17:45:00;09.01.2024 18:00:00;268;51;0;45;133.56;139.4;139.4;5330;710;0;120;133.56;139.4;139.4;1563;1641;27;0;12;12;49.85;1539;877;833;0;12;12;34.84;3008;705;0;288;133.56;139.4;139.4
09.01.2024 18:00:00;09.01.2024 18:15:00;277;51;0;45;133.53;139.4;139.4;5333;710;0;30;133.53;134.03;134.03;1568;1600;26;0;25;25;49.83;1573;883;1038;0;-5;-5;33.39;3002;706;0;289;133.53;139.4;139.4
09.01.2024 18:15:00;09.01.2024 18:30:00;277;51;0;45;133.53;139.4;139.4;5333;710;0;30;133.53;134.03;134.03;1568;1600;26;0;25;25;49.83;1573;883;1119;0;-5;-5;33.39;3002;706;0;289;133.53;139.4;139.4
09.01.2024 18:30:00;09.01.2024 18:45:00;277;51;0;45;133.53;139.4;139.4;5333;710;0;30;133.53;134.03;134.03;1568;1600;26;0;25;25;49.83;1573;883;1222;0;-5;-5;33.39;3002;706;0;289;133.53;139.4;139.4
09.01.2024 18:45:00;09.01.2024 19:00:00;277;51;0;45;133.53;139.4;139.4;5333;710;0;30;133.53;134.03;134.03;1568;1600;26;0;25;25;49.83;1573;883;1222;0;-5;-5;33.39;3002;706;0;289;133.53;139.4;139.4
09.01.2024 19:00:00;09.01.2024 19:15:00;259;51;0;45;126.38;139.4;139.4;5296;710;0;30;126.38;139.4;139.4;1529;1653;36;0;25;25;48.99;1593;880;1238;0;-5;-5;34.58;2993;712;0;308;126.38;139.4;139.4
09.01.2024 19:15:00;09.01.2024 19:30:00;259;51;0;45;126.38;139.4;139.4;5296;710;0;30;126.38;139.4;139.4;1529;1653;36;0;25;25;48.99;1593;880;1238;0;-5;-5;34.58;2993;712;0;308;126.38;139.4;139.4
09.01.2024 19:30:00;09.01.2024 19:45:00;259;51;0;45;126.38;139.4;139.4;5296;710;0;30;126.38;139.4;139.4;1529;1653;36;0;25;25;48.99;1593;880;1173;0;-5;-5;34.58;2993;712;0;308;126.38;139.4;139.4
09.01.2024 19:45:00;09.01.2024 20:00:00;259;51;0;45;126.38;139.4;139.4;5296;710;0;30;126.38;139.4;139.4;1529;1653;36;0;25;25;48.99;1593;880;1173;0;-5;-5;34.58;2993;712;0;308;126.38;139.4;139.4
09.01.2024 20:00:00;09.01.2024 20:15:00;273;51;0;20;116.51;125;125;5282;710;0;30;116.51;125;125;1476;1678;41;0;25;25;48.94;1589;946;1172;0;0;0;33.51;2891;782;0;323;116.51;125;125
09.01.2024 20:15:00;09.01.2024 20:30:00;273;51;0;20;116.51;125;125;5282;710;0;30;116.51;125;125;1476;1678;41;0;25;25;48.94;1589;946;1172;0;0;0;33.51;2891;782;0;323;116.51;125;125
09.01.2024 20:30:00;09.01.2024 20:45:00;273;51;0;0;116.51;125;125;5282;710;0;0;116.51;125;125;1476;1678;41;0;25;25;48.94;1589;946;1172;0;0;0;33.51;2891;782;0;0;116.51;125;125
09.01.2024 20:45:00;09.01.2024 21:00:00;273;51;0;0;116.51;125;125;5282;710;0;0;116.51;125;125;1476;1678;41;0;25;25;48.94;1589;946;1172;0;0;0;33.51;2891;782;0;0;116.51;125;125
09.01.2024 21:00:00;09.01.2024 21:15:00;231;146;0;0;99.96;99.96;99.96;5106;713;0;0;99.96;99.96;99.96;1473;1699;33;0;25;25;47;1584;955;1169;0;0;0;32.92;2815;788;0;0;99.96;99.96;99.96
09.01.2024 21:15:00;09.01.2024 21:30:00;231;146;0;0;99.96;99.96;99.96;5106;713;0;0;99.96;99.96;99.96;1473;1699;33;0;25;25;47;1584;955;1169;0;0;0;32.92;2815;788;0;0;99.96;99.96;99.96
09.01.2024 21:30:00;09.01.2024 21:45:00;231;146;0;0;99.96;99.96;99.96;5106;713;0;0;99.96;99.96;99.96;1473;1699;33;0;25;25;47;1584;955;1169;0;0;0;32.92;2815;788;0;0;99.96;99.96;99.96
09.01.2024 21:45:00;09.01.2024 22:00:00;231;146;0;0;99.96;99.96;99.96;5106;713;0;0;99.96;99.96;99.96;1473;1699;33;0;25;25;47;1584;955;868;0;0;0;32.92;2815;788;0;0;99.96;99.96;99.96
09.01.2024 22:00:00;09.01.2024 22:15:00;182;251;0;0;91.69;91.69;91.69;4737;951;0;0;91.69;91.69;91.69;1465;1807;33;0;15;15;48.83;1524;997;701;0;15;15;31.11;2763;818;0;0;91.69;91.69;91.69
09.01.2024 22:15:00;09.01.2024 22:30:00;182;251;0;0;91.69;91.69;91.69;4737;951;0;0;91.69;91.69;91.69;1465;1807;33;0;15;15;48.83;1524;997;701;0;15;15;31.11;2763;818;0;0;91.69;91.69;91.69
09.01.2024 22:30:00;09.01.2024 22:45:00;182;251;0;0;91.69;91.69;91.69;4737;951;0;0;91.69;91.69;91.69;1465;1807;33;0;15;15;48.83;1524;997;701;0;15;15;31.11;2763;818;0;0;91.69;91.69;91.69
09.01.2024 22:45:00;09.01.2024 23:00:00;182;251;0;0;91.69;91.69;91.69;4737;951;0;0;91.69;91.69;91.69;1465;1807;33;0;15;15;48.83;1524;997;701;0;15;15;31.11;2763;818;0;0;91.69;91.69;91.69
09.01.2024 23:00:00;09.01.2024 23:15:00;69;274;0;0;90.91;90.91;90.91;4655;990;0;0;90.91;90.91;90.91;1423;1878;33;0;22.5;22.5;45.35;1478;1045;448;0;22.5;22.5;30.33;2620;916;0;0;90.91;90.91;90.91
09.01.2024 23:15:00;09.01.2024 23:30:00;69;274;0;0;90.91;90.91;90.91;4655;990;0;0;90.91;90.91;90.91;1423;1878;33;0;22.5;22.5;45.35;1478;1045;448;0;22.5;22.5;30.33;2620;916;0;0;90.91;90.91;90.91
09.01.2024 23:30:00;09.01.2024 23:45:00;69;274;0;0;90.91;90.91;90.91;4655;990;0;0;90.91;90.91;90.91;1423;1878;33;0;22.5;22.5;45.35;1478;1045;448;0;22.5;22.5;30.33;2620;916;0;0;90.91;90.91;90.91
09.01.2024 23:45:00;10.01.2024 00:00:00;69;274;0;0;90.91;90.91;90.91;4655;990;0;0;90.91;90.91;90.91;1423;1878;33;0;22.5;22.5;45.35;1478;1045;448;0;22.5;22.5;30.33;2620;916;0;0;90.91;90.91;90.91
10.01.2024 00:00:00;10.01.2024 00:15:00;174;265;0;10;86.52;90;90;4908;804;0;40;86.52;90;90;1455;1351;24;0;22.5;22.5;50.99;1295;1100;339;0;22.5;22.5;28.68;2380;1512;0;350;86.52;90;90
10.01.2024 00:15:00;10.01.2024 00:30:00;174;265;0;10;86.52;90;90;4908;804;0;40;86.52;90;90;1455;1351;24;0;22.5;22.5;50.99;1295;1100;339;0;22.5;22.5;28.68;2380;1512;0;350;86.52;90;90
10.01.2024 00:30:00;10.01.2024 00:45:00;174;265;0;10;86.52;90;90;4908;804;0;40;86.52;90;90;1455;1351;24;0;22.5;22.5;50.99;1295;1100;339;0;22.5;22.5;28.68;2380;1512;0;350;86.52;90;90
10.01.2024 00:45:00;10.01.2024 01:00:00;174;265;0;10;86.52;90;90;4908;804;0;40;86.52;90;90;1455;1351;24;0;22.5;22.5;50.99;1295;1100;339;0;22.5;22.5;28.68;2380;1512;0;350;86.52;90;90
10.01.2024 01:00:00;10.01.2024 01:15:00;213;272;0;10;84.07;90;90;4962;950;0;60;84.07;90;90;1454;1495;8;0;22.5;22.5;49.5;1293;1184;370;0;22.5;22.5;28.52;2425;1614;0;353;84.07;90;90
10.01.2024 01:15:00;10.01.2024 01:30:00;213;272;0;10;84.07;90;90;4962;950;0;60;84.07;90;90;1454;1495;8;0;22.5;22.5;49.5;1293;1184;370;0;22.5;22.5;28.52;2425;1614;0;353;84.07;90;90
10.01.2024 01:30:00;10.01.2024 01:45:00;213;272;0;10;84.07;90;90;4962;950;0;60;84.07;90;90;1454;1495;8;0;22.5;22.5;49.5;1293;1184;370;0;22.5;22.5;28.52;2425;1614;0;353;84.07;90;90
10.01.2024 01:45:00;10.01.2024 02:00:00;213;272;0;10;84.07;90;90;4962;950;0;60;84.07;90;90;1454;1495;8;0;22.5;22.5;49.5;1293;1184;370;0;22.5;22.5;28.52;2425;1614;0;353;84.07;90;90
10.01.2024 02:00:00;10.01.2024 02:15:00;236;247;0;10;84.04;90;90;4958;961;0;60;84.04;90;90;1447;1528;5;0;22.5;22.5;47.41;1272;1196;359;0;22.5;22.5;27.99;2424;1602;0;353;84.04;90;90
10.01.2024 02:15:00;10.01.2024 02:30:00;236;247;0;10;84.04;90;90;4958;961;0;60;84.04;90;90;1447;1528;5;0;22.5;22.5;47.41;1193;1276;280;0;22.5;22.5;27.99;2424;1602;0;353;84.04;90;90
10.01.2024 02:30:00;10.01.2024 02:45:00;236;247;0;10;84.04;90;90;4958;960;0;60;84.04;90;90;1447;1528;5;0;22.5;22.5;47.41;1193;1276;280;0;22.5;22.5;27.99;2424;1602;0;353;84.04;90;90
10.01.2024 02:45:00;10.01.2024 03:00:00;236;247;0;10;84.04;90;90;4958;961;0;60;84.04;90;90;1447;1528;5;0;22.5;22.5;47.41;1094;1376;181;0;22.5;22.5;27.99;2424;1602;0;353;84.04;90;90
10.01.2024 03:00:00;10.01.2024 03:15:00;237;246;0;10;83.42;90;90;4952;969;0;65;83.42;90;90;1483;1540;14;0;15;15;44.97;938;1548;308;0;15;15;27.4;2383;1651;0;354;83.42;90;90
