sim_name,sim_date,simulation_day,bidding_zone,run_id,elapsed_time,f,Ran Successfully,Reached Weightgoal,eps,DLI_avg,DLI variance,DLI_max,DLI_min,Final fresh weight,Costs,CM Earnings,AM Earnings,Total,Cost Reduction,Termination Message
Batch5_MPC_7day_2024_04_15_SE1_exact_actrate025,2025-05-28 17:11:27,2024-04-15,SE1,complete_MPC,107.14650654792786,78819321.40951972,True,False,0.3313919145804185,11.045473525484535,0.6916740449219537,12.69270567389205,9.65245309887588,21.982718357981152,3865.664157377807,367.9042715712605,289.9566861156395,3207.803199690907,28.14%,
Batch5_MPC_7day_2024_04_15_DK1_exact_actrate025,2025-05-28 17:13:17,2024-04-15,DK1,complete_MPC,119.2301070690155,79544469.23726037,True,False,0.212220042383592,11.137978604067218,0.9297945372267516,13.076470957330075,10.018845008799204,22.10189023017798,4983.753633538152,5.315915462309574,412.3123892771197,4566.125328798722,22.26%,
Batch5_MPC_7day_2024_04_15_FI_exact_actrate025,2025-05-28 17:15:20,2024-04-15,FI,complete_MPC,109.7617254257202,80713617.23235549,True,False,0.2035624260496575,11.250547398314676,0.8770152526302065,13.495395574840636,10.091546480005746,22.11054784651192,4157.245440514722,0.0,406.5297623360077,3750.7156781787135,25.12%,
Batch5_MPC_7day_2024_04_22_NO2_exact_actrate025,2025-05-28 17:17:13,2024-04-22,NO2,complete_MPC,113.47803282737732,77810927.6600794,True,False,0.0654346284151543,11.03928855075753,0.2747251800185858,11.854033311754186,10.048327263925296,22.248675644146417,5440.870258770408,326.4205624561381,267.61118951642106,4846.838506797849,18.73%,
Batch5_MPC_7day_2024_04_22_SE1_exact_actrate025,2025-05-28 17:19:10,2024-04-22,SE1,complete_MPC,101.67740058898926,77529750.89974037,True,True,0.0,11.041622242078322,0.5841580463755905,12.54989677005294,9.651523886970082,22.39935484244656,5788.757575391799,768.5687819349861,755.0089448267124,4265.1798486301,31.10%,
Batch5_MPC_7day_2024_04_22_DK1_exact_actrate025,2025-05-28 17:20:55,2024-04-22,DK1,complete_MPC,9.513734340667725,22187498.85796809,False,False,11.819516329346389,0.0,0.0,0.0,0.0,0.0,55.42022751401909,0.641177563751341,128.7090156625179,-73.92996571225017,101.11%,"CM failed at iteration 0: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Error_In_Step_Computation'"
Batch5_MPC_7day_2024_04_22_FI_exact_actrate025,2025-05-28 17:21:08,2024-04-22,FI,complete_MPC,99.6932725906372,77695447.88253716,True,False,0.2050207921171534,11.140671799829551,0.7560876020389061,12.197497890464229,9.42937897390527,22.109089480444418,5960.423952820989,0.0,635.6081780876564,5324.815774733333,20.24%,
Batch5_MPC_7day_2024_04_29_NO2_exact_actrate025,2025-05-28 17:22:51,2024-04-29,NO2,complete_MPC,119.24749803543092,78768760.54619622,True,False,0.0284400580509291,11.088916041433064,0.4907822069077494,12.449170797535976,9.800862298006336,22.28567021451064,2973.784908984592,1252.2855348395012,284.87291509355384,1436.626459051536,55.27%,
Batch5_MPC_7day_2024_04_29_SE1_exact_actrate025,2025-05-28 17:24:54,2024-04-29,SE1,complete_MPC,124.25796866416933,79594236.37107411,True,True,0.0,11.258058105308786,0.8511215833509223,12.852046049394142,9.814823909468515,22.321385666573363,2302.020315772738,819.2058000467314,359.24281113386576,1123.5717045921406,55.74%,
Batch5_MPC_7day_2024_04_29_DK1_exact_actrate025,2025-05-28 17:27:02,2024-04-29,DK1,complete_MPC,132.52464270591736,81495545.14767255,True,False,0.033630063174705,11.566287738036202,0.686964499055086,12.672066067477814,10.214217508712396,22.280480209386862,3073.4954124473047,3.3649462416537723,354.7796011403025,2715.3508650653484,28.87%,
Batch5_MPC_7day_2024_04_29_FI_exact_actrate025,2025-05-28 17:29:18,2024-04-29,FI,complete_MPC,129.16442275047302,80967898.84265636,True,False,0.0405523680824053,11.450040654308866,0.8783521590640189,12.689567240798992,10.087901560999782,22.27355790447917,3485.1777115791288,0.0,186.7787601838465,3298.398951395282,28.50%,
Batch5_MPC_7day_2024_05_06_NO2_exact_actrate025,2025-05-28 17:31:31,2024-05-06,NO2,complete_MPC,126.18339443206789,75927828.85522246,True,True,0.0,10.803932535721058,0.8100628592983857,13.046891222433036,9.72320899464576,22.35905681173173,3569.678016743005,613.8332645769544,161.60414340728798,2794.240608758763,34.08%,
Batch5_MPC_7day_2024_05_06_SE1_exact_actrate025,2025-05-28 17:33:41,2024-05-06,SE1,complete_MPC,128.6358127593994,78608796.9907333,True,True,0.0,11.324346900530433,0.7682443800037505,12.661094426772516,9.772926568728153,22.38171669328484,1649.445639017545,514.5338120537238,122.5327102181822,1012.3791167456392,48.69%,
Batch5_MPC_7day_2024_05_06_DK1_exact_actrate025,2025-05-28 17:35:53,2024-05-06,DK1,complete_MPC,128.2087597846985,76871054.33568431,True,True,0.0,11.053637470548214,0.3090618933681791,12.46919628151288,10.427752919417642,22.40574108510547,4275.59895663051,5.875290898877168,263.1880461154458,4006.5356196161865,24.70%,
Batch5_MPC_7day_2024_05_06_FI_exact_actrate025,2025-05-28 17:38:04,2024-05-06,FI,complete_MPC,128.69879746437073,79289181.81065124,True,True,0.0,11.391509392655026,0.999316788220464,12.835491256721554,9.828378705754671,22.3345265951592,2159.827256636461,0.0,575.3516332890374,1584.4756233474234,58.81%,
Batch5_MPC_7day_2024_05_13_NO2_exact_actrate025,2025-05-28 17:40:17,2024-05-13,NO2,complete_MPC,133.0096893310547,79727536.36836682,True,False,0.0958568093012992,11.208202313070409,0.5820647705900313,13.047788060027456,10.26345128283598,22.21825346326027,1461.8800544108085,164.4967588867283,105.66292759934912,1191.7203679247311,37.27%,
Batch5_MPC_7day_2024_05_13_SE1_exact_actrate025,2025-05-28 17:42:33,2024-05-13,SE1,complete_MPC,190.2742228507996,22187490.74359579,False,False,11.819516329346389,0.0,0.0,0.0,0.0,0.0,18.38769915384393,26.841917568094274,21.21360270604014,-29.667821120290487,104.18%,"CM failed at iteration 0: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Maximum_Iterations_Exceeded'"
Batch5_MPC_7day_2024_05_13_DK1_exact_actrate025,2025-05-28 17:45:47,2024-05-13,DK1,complete_MPC,141.93721389770508,80825346.33571069,True,False,0.0493818712299187,11.32559206491818,1.1090378080049397,13.272211158694835,10.17200919509149,22.26472840133165,1316.8539556449584,9.835118703621054,61.88980758635654,1245.129029354981,44.68%,
Batch5_MPC_7day_2024_05_13_FI_exact_actrate025,2025-05-28 17:48:12,2024-05-13,FI,complete_MPC,150.57044315338135,78557015.10032366,True,True,0.0,11.33491471480738,1.0238488864963886,13.039760076472888,10.3724019375312,22.32855196941664,1084.9785018868913,0.0,1.5788683196576248,1083.3996335672336,56.84%,
Batch5_MPC_7day_2024_05_20_NO2_exact_actrate025,2025-05-28 17:50:46,2024-05-20,NO2,complete_MPC,167.3305950164795,76958146.67592348,True,True,0.0,10.955520870488265,0.440092429919388,11.925925683952991,9.868456838971085,22.65788452996512,3277.1408524472185,225.73622010473323,182.7708706746828,2868.633761667803,21.00%,
Batch5_MPC_7day_2024_05_20_SE1_exact_actrate025,2025-05-28 17:53:37,2024-05-20,SE1,complete_MPC,153.72602558135986,79048144.5712757,True,False,0.3231257835196217,11.25319884865016,1.0040001947862425,12.971083654901726,9.747195149191228,21.99098448904195,484.11130509474106,434.5663007603222,89.50434103737044,-39.95933670295156,104.58%,
Batch5_MPC_7day_2024_05_20_DK1_exact_actrate025,2025-05-28 17:56:15,2024-05-20,DK1,complete_MPC,138.98191857337952,78609302.15200517,True,True,0.0,11.19824183235754,1.203245814010507,13.430652138124357,9.756447437586507,22.3761408151113,4369.083318542249,8.057344856454916,539.4931960603708,3821.532777625424,27.94%,
Batch5_MPC_7day_2024_05_20_FI_exact_actrate025,2025-05-28 17:58:37,2024-05-20,FI,complete_MPC,151.9466269016266,78908980.61848828,True,False,0.0652231719642308,11.469993903859562,0.9258885099770692,12.739613242300962,10.377863028392444,22.24888710059734,396.8465186504256,0.0,5.1223989799696925,391.7241196704558,58.64%,
